run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16950.000,210.000,10534.000,-0.000,-14622437014834134384640.000,-99999.000,852.276,0.968,0.029,0.124,0.832,0.275,0.999,0.140
18929.000,139.000,6997.000,-0.000,-14622437014834134384640.000,36.755,247.855,0.366,0.012,-0.878,-1.131,0.134,0.545,0.017
15274.000,28.000,1428.000,-0.000,-14622437014834134384640.000,29.477,1129.628,0.393,0.015,0.134,0.182,0.102,0.854,0.873
16864.000,71.000,3560.000,-0.000,-14622437014834134384640.000,5.275,33.188,0.008,0.182,1.767,1.690,0.179,-0.098,0.002
16864.000,283.000,14183.000,-0.000,-14622437014834134384640.000,-99999.000,86.176,0.258,0.044,-0.600,-3.002,0.181,0.106,0.011
15873.000,308.000,15433.000,-0.000,-14622437014834134384640.000,-99999.000,88.954,0.049,0.253,-1.822,-1.597,0.462,-0.351,0.031
15640.000,263.000,13191.000,-0.000,-14622437014834134384640.000,65.974,190.773,0.080,0.343,-2.981,-0.159,0.248,-0.649,0.064
17998.000,19.000,998.000,-0.000,-14622437014834134384640.000,47.574,297.349,0.337,0.000,-0.086,-0.760,0.033,0.982,0.092
17998.000,164.000,8233.000,-0.000,-14622437014834134384640.000,8.175,64.227,0.121,0.367,-0.335,-0.675,0.194,0.864,0.116
16973.000,46.000,2315.000,-0.000,-14622437014834134384640.000,28.883,144.957,0.020,0.442,-0.519,-1.539,0.045,0.809,0.007
14598.000,19.000,958.000,-0.000,-14622437014834134384640.000,41.296,320.537,0.000,0.081,0.263,1.809,0.184,0.978,0.025
14598.000,23.000,1169.000,-0.000,-14622437014834134384640.000,-99999.000,537.140,0.000,0.001,-0.216,-0.268,0.147,0.795,0.291
14332.000,25.000,1281.000,-0.000,-14622437014834134384640.000,6.698,329.280,0.589,0.004,0.796,1.064,0.111,0.744,0.022
17990.000,98.000,4927.000,-0.000,-14622437014834134384640.000,4.130,96.211,0.152,0.328,1.644,1.983,0.232,-0.001,0.005
16186.000,1.000,52.000,-0.000,-14622437014834134384640.000,40.001,526.052,0.905,0.003,-0.087,-1.952,0.263,0.975,0.059
17975.000,126.000,6310.000,-0.000,-14622437014834134384640.000,10.697,801.086,0.962,0.047,-0.310,-0.586,0.203,0.861,0.312
16355.000,35.000,1771.000,-0.000,-14622437014834134384640.000,245.355,251.241,0.445,0.105,-0.937,-1.697,0.422,0.491,0.012
