run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
18265.000,31.000,1576.000,-0.000,-14622437014834134384640.000,0.315,62.135,0.000,0.265,1.520,1.541,0.130,0.159,0.004
18265.000,177.000,8880.000,-0.000,-14622437014834134384640.000,88.344,168.985,0.123,0.415,-0.570,-1.983,0.066,0.738,0.020
16551.000,316.000,15825.000,-0.000,-14622437014834134384640.000,8.332,1605.704,0.348,0.009,0.758,1.216,0.297,0.788,0.013
18021.000,175.000,8786.000,-0.000,-14622437014834134384640.000,0.495,36.232,0.701,0.394,0.662,0.822,0.260,0.774,0.036
18021.000,175.000,8797.000,-0.000,-14622437014834134384640.000,123.047,417.451,0.724,0.019,-0.313,-0.219,0.066,0.598,0.087
18021.000,466.000,23324.000,-0.000,-14622437014834134384640.000,24.223,286.215,0.133,0.025,-0.982,-0.695,0.096,0.383,0.008
17169.000,172.000,8610.000,-0.000,-14622437014834134384640.000,48.804,973.285,0.999,0.016,0.026,0.080,0.290,0.969,0.631
15689.000,145.000,7270.000,-0.000,-14622437014834134384640.000,130.381,406.113,0.983,0.002,-0.134,-0.203,0.031,0.854,0.816
18732.000,332.000,16627.000,-1000247708154498349949070612140916736.000,0.000,27.005,314.167,0.324,0.007,0.559,1.606,0.169,0.895,0.051
17307.000,25.000,1300.000,-0.000,-14622437014834134384640.000,9.784,246.549,0.649,0.047,-0.552,-0.512,0.089,0.630,0.098
17307.000,27.000,1366.000,-0.000,-14622437014834134384640.000,173.463,684.399,0.000,0.005,-0.075,-0.314,0.161,0.973,0.133
17978.000,93.000,4675.000,-0.000,-14622437014834134384640.000,59.068,203.849,0.546,0.020,-0.843,-0.710,0.083,0.490,0.032
18574.000,283.000,14159.000,-0.000,-14622437014834134384640.000,-99999.000,42.908,0.267,0.168,1.029,2.854,0.439,0.122,0.014
18746.000,21.000,1064.000,-0.000,-14622437014834134384640.000,-99999.000,66.172,0.021,0.342,-0.091,-0.895,0.196,0.981,0.038
18944.000,6.000,316.000,-0.000,-14622437014834134384640.000,64.645,146.338,0.865,0.042,0.280,0.454,0.112,0.894,0.927
15436.000,122.000,6121.000,-0.000,-14622437014834134384640.000,0.064,32.251,0.000,0.274,-0.928,-0.211,0.092,0.208,0.003
17271.000,24.000,1225.000,-0.000,-14622437014834134384640.000,1.038,324.387,0.204,0.286,-0.178,-1.298,0.231,0.959,0.042
14958.000,65.000,3286.000,-0.000,-14622437014834134384640.000,24.220,42.797,0.083,0.306,0.498,0.809,0.263,0.871,0.040
18679.000,192.000,9633.000,8999705084904618173481567605466595328.000,-1964791883357390372864.000,14.933,29.475,0.056,0.244,-1.066,-1.889,0.129,0.350,0.002
14261.000,10.000,539.000,-0.000,-14622437014834134384640.000,22.508,310.660,0.599,0.128,0.128,2.692,0.429,0.943,0.053
14450.000,69.000,3473.000,-0.000,-14622437014834134384640.000,10.168,411.756,0.794,0.002,-0.520,-2.090,0.132,0.755,0.026
15639.000,16.000,837.000,-0.000,-14622437014834134384640.000,47.643,60.802,0.063,0.174,-1.926,-1.260,0.285,-0.403,0.010
15639.000,150.000,7506.000,-0.000,-14622437014834134384640.000,0.056,497.383,0.000,0.106,0.828,1.142,0.210,0.735,0.024
