run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
16065.000,43.000,2166.000,0.595,1.000,-99999.000,65.828,0.174,0.170,-0.663,-0.554,0.156,0.563,0.017
14607.000,104.000,5225.000,0.918,1.000,30.455,319.401,0.025,0.012,1.006,1.482,0.436,0.624,0.024
14592.000,67.000,3369.000,1.042,1.000,92.739,135.600,0.034,0.486,1.023,2.024,0.061,0.530,0.006
14592.000,82.000,4123.000,1.053,1.000,18.529,97.912,0.012,0.368,-1.199,-1.911,0.107,0.223,0.003
18574.000,285.000,14268.000,0.538,1.000,30.780,90.552,0.033,0.224,1.453,1.354,0.062,0.234,0.005
15771.000,23.000,1183.000,0.509,1.276,16.379,329.367,0.942,0.110,0.084,0.395,0.188,0.993,0.638
14224.000,63.000,3177.000,1.016,1.000,31.276,1627.744,0.938,0.020,-0.748,-1.688,0.118,0.646,0.012
14770.000,10.000,516.000,0.930,1.000,38.161,1274.219,0.925,0.174,0.025,1.269,0.295,0.994,0.038
18010.000,49.000,2488.000,1.023,1.000,26.132,508.125,0.290,0.001,1.176,0.649,0.134,0.366,0.015
18709.000,94.000,4743.000,1.157,1.000,-99999.000,560.263,0.384,0.010,0.527,2.257,0.122,0.812,0.021
18709.000,324.000,16230.000,0.985,1.000,0.765,191.386,0.000,0.060,2.509,1.756,0.098,-0.741,0.025
14301.000,29.000,1453.000,1.120,1.000,0.139,235.875,0.000,0.039,-0.857,-0.877,0.402,0.524,0.009
14464.000,275.000,13789.000,1.042,1.000,8.481,588.516,0.983,0.497,0.031,0.057,0.169,0.910,0.935
16835.000,26.000,1337.000,0.896,1.000,18.646,810.363,0.047,0.002,-1.153,-1.796,0.226,0.282,0.005
16901.000,76.000,3840.000,1.027,1.000,61.114,20.385,0.085,0.357,0.884,1.237,0.145,0.707,0.016
17265.000,17.000,859.000,0.531,1.000,-99999.000,211.073,0.014,0.500,-1.018,-1.728,0.102,0.416,0.003
17070.000,93.000,4665.000,1.122,1.000,29.759,217.740,0.023,0.000,-1.357,-1.683,0.221,0.097,0.004
17070.000,192.000,9605.000,1.112,inf,5.104,625.459,0.891,0.016,0.115,0.136,0.127,0.816,0.599
14450.000,39.000,1975.000,0.887,1.000,18.991,1065.899,0.021,0.066,2.576,1.908,0.443,-0.781,0.104
14450.000,69.000,3473.000,0.958,1.000,1.065,407.070,0.774,0.002,-0.523,-2.087,0.132,0.753,0.038
14127.000,22.000,1145.000,0.845,1.000,0.049,422.889,0.000,0.129,-2.833,-1.738,0.381,-0.979,0.132
17355.000,122.000,6130.000,0.969,1.000,138.161,277.923,0.119,0.061,0.282,0.654,0.470,0.949,0.738
18031.000,11.000,582.000,1.413,1.000,-99999.000,86.151,0.017,0.356,-1.998,-1.115,0.178,-0.431,0.004
14716.000,120.000,6043.000,1.074,1.000,10.730,116.611,0.000,0.019,-0.485,-1.563,0.125,0.828,0.016
14796.000,52.000,2619.000,0.968,1.000,29.637,294.555,0.269,0.001,-0.316,-2.487,0.272,0.813,0.022
14796.000,93.000,4691.000,0.878,1.142,20.393,1252.257,0.741,0.004,-0.254,-0.280,0.080,0.755,0.045
15871.000,28.000,1419.000,0.418,1.000,2.084,1294.026,0.999,0.022,-0.353,-0.582,0.370,0.828,0.179
14300.000,167.000,8376.000,0.854,1.000,107.122,294.076,0.852,0.047,0.402,0.381,0.313,0.737,0.588
14539.000,178.000,8919.000,0.461,1.000,6.214,208.789,0.770,0.064,-0.008,-3.094,0.275,0.962,0.066
18021.000,533.000,26664.000,1.090,1.147,-99999.000,257.613,0.000,0.362,1.615,1.707,0.025,0.051,0.003
18021.000,533.000,26672.000,0.646,1.221,42.920,62.764,0.069,0.450,1.467,2.573,0.207,0.046,0.006
18021.000,533.000,26695.000,1.245,1.137,0.683,83.931,0.089,0.487,-1.333,-1.567,0.313,0.131,0.008
15828.000,273.000,13682.000,1.024,1.000,-99999.000,83.056,0.145,0.203,2.469,2.491,0.100,-0.599,0.009
14301.000,57.000,2857.000,0.504,1.000,57.663,170.597,0.076,0.492,-0.500,-0.563,0.059,0.700,0.092
14450.000,60.000,3004.000,0.518,1.000,11.120,102.957,0.098,0.101,1.556,1.488,0.376,0.127,0.005
18028.000,300.000,15048.000,1.049,1.000,81.423,88.379,0.399,0.491,0.320,3.089,0.044,0.082,0.009
18514.000,446.000,22330.000,0.950,1.000,18.331,54.079,0.463,0.260,0.471,2.646,0.435,0.662,0.026
14956.000,223.000,11159.000,0.960,0.000,57.805,544.712,0.878,0.009,0.334,0.296,0.202,0.719,0.307
14965.000,29.000,1470.000,0.856,1.558,24.104,74.158,0.649,0.435,0.178,0.545,0.112,0.977,0.655
14965.000,171.000,8558.000,0.882,1.106,16.950,54.524,0.111,0.447,-0.313,-0.630,0.049,0.870,0.043
18210.000,120.000,6020.000,1.070,1.072,24.959,93.443,0.052,0.219,-1.278,-2.662,0.116,0.019,0.006
14942.000,88.000,4424.000,0.691,1.000,8.167,366.332,0.356,0.098,-0.505,-0.263,0.366,0.465,0.019
16196.000,208.000,10421.000,0.936,1.000,-99999.000,40.007,0.042,0.394,-0.954,-1.261,0.126,0.491,0.002
15530.000,72.000,3601.000,0.583,1.000,4.920,298.329,0.245,0.007,0.821,0.641,0.219,0.593,0.028
15530.000,72.000,3611.000,1.008,1.000,15.424,367.986,0.621,0.020,0.838,1.186,0.085,0.733,0.021
15396.000,174.000,8732.000,0.554,1.000,188.640,622.359,0.155,0.197,1.832,0.709,0.136,-0.043,0.013
14817.000,55.000,2785.000,0.529,1.204,0.166,167.283,0.000,0.137,-0.530,-0.560,0.352,0.674,0.027
14817.000,55.000,2786.000,1.053,1.215,18.841,28.011,0.078,0.090,-1.676,-2.190,0.220,-0.217,0.002
18232.000,19.000,955.000,1.013,1.000,67.042,262.558,0.010,0.013,-1.577,-1.660,0.034,-0.119,0.006
18245.000,147.000,7382.000,0.921,1.000,49.062,21.156,0.043,0.179,0.922,1.070,0.442,0.658,0.068
