sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
-99999.000,45.367,0.083,0.221,-1.571,-0.981,0.447,-0.045,0.024
10.754,39.827,0.023,0.059,1.074,1.381,0.382,0.571,0.005
20.450,863.281,0.006,0.381,-1.272,-1.587,0.137,0.189,0.002
11.665,18.998,0.026,0.303,0.576,0.645,0.258,0.767,0.045
58.774,100.851,0.021,0.299,1.604,1.615,0.034,0.069,0.004
38.403,75.026,0.026,0.131,1.683,1.354,0.427,0.011,0.035
6.398,27.099,0.018,0.144,-1.531,-1.103,0.354,-0.024,0.004
4.328,79.220,0.002,0.241,-1.297,-1.384,0.318,0.178,0.005
21.850,36.974,0.049,0.227,-1.033,-1.981,0.179,0.362,0.002
0.036,424.044,0.000,0.023,-1.026,-1.397,0.132,0.430,0.004
36.828,136.688,0.054,0.077,1.674,0.932,0.141,0.050,0.007
153.556,92.792,0.011,0.301,-0.285,-1.137,0.232,0.924,0.047
27.579,19.544,0.070,0.354,-1.122,-1.084,0.126,0.336,0.002
88.939,143.988,0.055,0.221,-1.229,-0.685,0.192,0.212,0.013
0.260,85.264,0.000,0.100,0.205,0.184,0.106,0.729,0.124
18.100,68.970,0.092,0.072,-1.569,-1.709,0.111,-0.115,0.006
11.502,908.183,0.000,0.026,-1.639,-1.770,0.110,-0.185,0.003
67.157,17.400,0.044,0.424,-1.018,-1.328,0.158,0.437,0.002
75.888,393.397,0.014,0.005,-1.071,-1.937,0.208,0.337,0.003
-99999.000,65.585,0.110,0.351,3.062,2.921,0.268,-0.950,0.334
37.490,33.633,0.061,0.049,-0.954,-1.179,0.331,0.487,0.003
75.315,33.106,0.116,0.148,-1.274,-1.627,0.232,0.184,0.003
22.801,127.750,0.106,0.422,-1.376,-0.819,0.151,0.118,0.008
16.899,33.427,0.091,0.205,-0.762,-2.820,0.214,0.209,0.002
233.144,55.366,0.136,0.264,-2.323,-1.836,0.128,-0.756,0.016
